50.00, gr1, 4.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.01, 100.00, 60.00, 0.31, 148.52, 4.84, 7.02, 215.32, 0.00, 284.19, 18857.30, 5.33, 0.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 2.00, 5.00, 0.01, 100.00, 60.00, 0.31, 152.20, 17.56, 25.46, 220.65, 1.54, 294.50, 19300.79, 5.39, 1.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 2.00, 10.00, 0.01, 100.00, 60.00, 0.31, 159.31, 39.14, 56.74, 230.96, 3.07, 314.75, 20158.31, 5.50, 2.95, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 2.00, 15.00, 0.01, 100.00, 60.00, 0.31, 168.77, 66.11, 95.84, 244.68, 4.61, 342.29, 21298.54, 5.65, 4.19, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 2.00, 20.00, 0.01, 100.00, 60.00, 0.31, 180.18, 97.31, 141.08, 261.22, 6.14, 376.36, 22672.16, 5.82, 5.42, Active
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 100.00, 60.00, 0.31, 0.92, 4.57, 6.34, 1.27, 0.00, 0.22, 345.46, 0.50, 0.69, Surface
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.00, 5.00, 0.01, 100.00, 60.00, 0.31, 4.35, 16.59, 23.03, 6.04, 1.54, 1.24, 840.75, 1.03, 1.62, Passive
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.01, 100.00, 60.00, 0.31, 10.99, 36.98, 51.32, 15.26, 3.07, 5.33, 1812.75, 1.58, 2.76, Passive
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.00, 15.00, 0.01, 100.00, 60.00, 0.31, 19.83, 62.47, 86.68, 27.52, 4.61, 13.35, 3002.33, 2.07, 3.92, Active
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.01, 100.00, 60.00, 0.31, 30.49, 91.95, 127.60, 42.31, 6.14, 25.85, 4375.66, 2.52, 5.07, Active
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.01, 100.00, 60.00, 0.31, 3.07, 4.57, 6.34, 4.26, 0.00, 0.72, 634.88, 0.88, 0.69, Passive
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.25, 5.00, 0.01, 100.00, 60.00, 0.31, 6.50, 16.59, 23.03, 9.03, 1.54, 2.34, 1169.15, 1.24, 1.62, Passive
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.25, 10.00, 0.01, 100.00, 60.00, 0.31, 13.15, 36.98, 51.32, 18.25, 3.07, 7.05, 2109.43, 1.71, 2.76, Passive
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.25, 15.00, 0.01, 100.00, 60.00, 0.31, 21.99, 62.47, 86.68, 30.51, 4.61, 15.66, 3283.62, 2.17, 3.92, Active
50.00, gr1, 5.00, 0.00, 0.00, 0.00, 0.25, 20.00, 0.01, 100.00, 60.00, 0.31, 32.64, 91.95, 127.60, 45.30, 6.14, 28.69, 4648.69, 2.60, 5.07, Active
